file,field_path,type,presence_rate,null_rate,relation_relevance,simulator_relevance,initial_label,reason
passives.json,root.parts.[].strval.[].card_form,string:7,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].category,string:6,0.002725,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].cond,string:1,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].condition,string:6,0.002725,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].consume_type,string:1,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].desc,string:7,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].effect,string:7,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].hit_count,number:1,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].hits,array:1,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].hits.[],object:6,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].hits.[].id,number:6,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].hits.[].power_ratio,number:6,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].hits.[].type,string:6,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].id,number:9,0.006812,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].in_date,string:7,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].info,string:6,0.002725,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].is_adv,boolean:1,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].is_restricted,number:7,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].is_strval,boolean:7,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].iuc_cond,string:1,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].label,string:9,0.006812,0.000000,medium,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].labels,null:6,0.002725,1.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].limit,number:6,0.002725,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].max_level,number:1,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].name,string:9,0.006812,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].overwrite,number:1,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].overwrite_cond,string:1,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts,array:7,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[],object:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].cond,string:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].diff_for_max,number:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].dv,number:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].effect,object:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].effect.category,string:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].effect.exitCond,string:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].effect.exitVal,array:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].effect.exitVal.[],number:16,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].effect.ir,boolean:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].effect.limitType,string:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].elements,array:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].growth,array:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].growth.[],number:4,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].hit_condition,string:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].hits,array:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].hits.[],object:1,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].hits.[].id,number:1,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].hits.[].power_ratio,number:1,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].hits.[].type,string:1,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].multipliers,object:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].multipliers.dp,number:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].multipliers.dr,number:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].multipliers.hp,number:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].parameters,object:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].parameters.con,number:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].parameters.dex,number:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].parameters.luk,number:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].parameters.spr,number:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].parameters.str,number:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].parameters.wis,number:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].power,array:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].power.[],number:16,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].skill_type,string:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].sstl,null:8,0.004087,1.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].strval,array:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].strval.[],number:16,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].target_condition,string:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].target_type,string:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].type,null:7|string:1,0.004087,0.875000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].value,array:8,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].parts.[].value.[],number:16,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].passive,null:1,0.001362,1.000000,high,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].sp_cost,number:7,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].target_type,string:1,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].timing,string:6,0.002725,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].strval.[].use_count,number:7,0.004087,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].target_condition,string:772,0.998638,0.000000,low,high,adopt,戦闘計算に直接関与。
passives.json,root.parts.[].target_type,string:772,0.998638,0.000000,low,high,adopt,戦闘計算に直接関与。
passives.json,root.parts.[].type,null:758|string:14,0.998638,0.981865,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.parts.[].value,array:772,0.998638,0.000000,low,high,adopt,戦闘計算に直接関与。
passives.json,root.parts.[].value.[],number:1544,0.998638,0.000000,low,high,adopt,戦闘計算に直接関与。
passives.json,root.pc,number:734,1.000000,0.000000,low,low,hold,推測: 用途はあるが仕様確認待ち。
passives.json,root.skill,object:1,0.001362,0.000000,low,low,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.skill.auto_priority,number:1,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.skill.card_form,string:1,0.001362,0.000000,low,medium,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.skill.cond,string:1,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
passives.json,root.skill.consume_type,string:1,0.001362,0.000000,low,high,hold,推測: 出現率またはnull率の観点で仕様確認が必要。
